train_loss,accuracy,f1,epoch,created_at,val_loss,val_acc,val_f1
0.7389895915985107,0.5317460317460317,0.11804960851480302,0,2019-12-09 22:05:53.564946,,,
0.3183511197566986,0.49206349206349204,0.96875,0,2019-12-09 22:05:57.882911,,,
0.09527894854545593,0.5,0.9766240157480315,0,2019-12-09 22:06:02.236662,,,
0.1385752409696579,0.5,0.9766240157480315,0,2019-12-09 22:06:06.733320,,,
0.0143350288271904,1.0,1.0,0,2019-12-09 22:06:11.118811,,,
0.13447968661785126,0.5,0.9766240157480315,0,2019-12-09 22:06:16.007802,,,
0.014562387019395828,1.0,1.0,0,2019-12-09 22:06:20.582372,,,
0.019561680033802986,1.0,1.0,0,2019-12-09 22:06:24.978841,,,
,,,0,2019-12-09 22:06:31.528953,0.04719571769237518,0.6000000238418579,0.9854860305786133
0.0060258046723902225,1.0,1.0,1,2019-12-09 22:06:31.931580,,,
0.005246298387646675,1.0,1.0,1,2019-12-09 22:06:36.332521,,,
0.1178746446967125,0.5,0.9533730158730158,1,2019-12-09 22:06:40.616917,,,
0.003127413336187601,1.0,1.0,1,2019-12-09 22:06:44.821396,,,
0.006023777183145285,1.0,1.0,1,2019-12-09 22:06:48.947005,,,
0.005802200175821781,1.0,1.0,1,2019-12-09 22:06:53.113322,,,
0.05707938224077225,0.5,0.9766240157480315,1,2019-12-09 22:06:57.205072,,,
0.0036209584213793278,1.0,1.0,1,2019-12-09 22:07:01.278491,,,
,,,1,2019-12-09 22:07:07.614226,0.03643699735403061,0.6000000238418579,0.9883027076721191
0.03053630329668522,0.5,0.9766240157480315,2,2019-12-09 22:07:08.006802,,,
0.0030850237235426903,1.0,1.0,2,2019-12-09 22:07:12.283007,,,
0.012151430360972881,1.0,1.0,2,2019-12-09 22:07:16.676777,,,
0.001462869462557137,1.0,1.0,2,2019-12-09 22:07:20.926492,,,
0.0024608862586319447,1.0,1.0,2,2019-12-09 22:07:25.287918,,,
0.12418625503778458,0.5,0.9766240157480315,2,2019-12-09 22:07:29.566257,,,
0.00539568392559886,1.0,1.0,2,2019-12-09 22:07:33.842431,,,
0.016096536070108414,1.0,1.0,2,2019-12-09 22:07:38.198808,,,
,,,2,2019-12-09 22:07:45.028193,0.03952433913946152,0.6000000238418579,0.9883027076721191
0.004822224844247103,1.0,1.0,3,2019-12-09 22:07:45.421635,,,
0.0022702787537127733,1.0,1.0,3,2019-12-09 22:07:49.672833,,,
